407	Francesco
407	Justin
406	Einari
406	Enzo
406	Giuseppe
404	Can
404	Ernfrid
404	Kian
404	Milos
403	Omid
403	Ramadan
403	Carl-Olof
403	Kazimierz
402	Eli
401	Ziad
400	Naim
400	Willhelm
400	Abbe
400	Alireza
400	Germund
399	Antonius
399	Hani
399	Texas
398	Rahim
397	Antony
396	Sven-Gunnar
396	Tomislav
393	Anas
393	Frederick
391	Dusan
391	Ricard
390	Alexandru
389	Antoine
389	Branko
388	Jabbar
388	Joni
388	Nichlas
388	Slobodan
388	Steen
387	Glen
387	Mansour
386	Lennie
386	Simo
385	Gabor
385	Hadar
385	Hung
384	Adis
384	Caesar
384	Per-Axel
384	Rene
383	Lars-Johan
382	Dominic
382	Emad
382	Osmo
382	Rustan
382	Selim
381	Ramin
381	Abdulahi
381	Lars-Håkan
380	Faruk
380	Jan-Christer
379	Bosse
379	Malik
379	Nasser
378	Nino
377	Mirko
377	Anselm
377	Jovan
376	Maurice
376	Perry
376	Sven-Eric
375	Husein
372	Matteo
372	Uwe
371	Börge
369	Nestor
369	Ulrich
367	Yassin
367	Aimo
367	Leszek
366	Konny
365	Gerald
365	Marwan
364	Ayad
364	Ernest
364	Hashim
364	Per-Johan
363	Onni
362	Sinan
362	Ilkka
361	Farhan
361	Idris
361	Tomi
360	Lorenzo
359	Wiking
358	Fuad
357	Barry
357	Nermin
357	Patryk
357	Sven-Arne
357	Zeb
356	Wincent
355	Ivo
355	Lajos
355	Mahad
354	Wilgot
353	Jeffrey
352	Augustin
352	Signar
352	Sven-Inge
351	Arturo
351	Karl Axel
351	Luka
351	Marcos
350	Dani
350	Karl Johan
349	Carl-Eric
349	Farah
349	Knud
348	Aldor
348	Birk
348	Caj
347	Camilo
347	Kjell-Arne
346	Danijel
346	Lars-Ola
345	Alwin
345	Arif
345	Hemming
345	Kjell-Ove
345	Raed
344	Elia
343	Bernd
343	Sven-Göran
342	Ioan
341	Jaan
340	Bengt-Olov
340	Osama
340	Panagiotis
339	Orhan
339	Santiago
339	Tuan
339	Våge
339	Abd
339	Aldo
339	Frode
339	Jan Olov
338	Lamin
337	Lorenz
336	Marino
336	Mehmed
336	Przemyslaw
335	Aatos
335	Buster
334	Aldin
334	Claude
334	Marvin
334	Paolo
333	Ervin
332	Gunde
332	Metin
332	Pether
332	Winston
332	Wisam
331	Neil
331	El
331	Mac
331	Magni
330	Baltzar
330	Jasim
329	Babak
329	Tero
328	Safet
327	Paulo
327	Liban
326	Nemo
326	Tuomo
325	Wieslaw
325	Luciano
